confidence,hypo_step,max_arm_length,num_threads,exec_time_ms
24,2,5,29,6931.0
14,2,5,29,7522.0
64,1,5,29,11463.0
54,1,5,29,11610.0
44,1,5,29,11055.0
34,1,5,29,11215.0
24,1,5,29,11484.0
14,1,5,29,11356.0
64,3,4,29,5799.0
54,3,4,29,5506.0
44,3,4,29,5817.0
34,3,4,29,6027.0
24,3,4,29,6447.0
14,3,4,29,5917.0
64,2,4,29,7420.0
54,2,4,29,6884.0
44,2,4,29,7312.0
34,2,4,29,7172.0
24,2,4,29,7211.0
14,2,4,29,7030.0
64,1,4,29,11432.0
54,1,4,29,12033.0
44,1,4,29,10922.0
34,1,4,29,11985.0
24,1,4,29,11897.0
14,1,4,29,11676.0
64,3,3,29,6798.0
54,3,3,29,5407.0
54,3,3,29,6708.0
34,3,3,29,6289.0
24,3,3,29,5567.0
14,3,3,29,5624.0
64,2,3,29,7007.0
54,2,3,29,7515.0
44,2,3,29,6797.0
34,2,3,29,6841.0
24,2,3,29,6571.0
14,2,3,29,7127.0
64,1,3,29,10597.0
54,1,3,29,11124.0
44,1,3,29,11081.0
34,1,3,29,10980.0
24,1,3,29,10888.0
14,1,3,29,11187.0
64,3,2,29,6111.0
54,3,2,29,6041.0
44,3,2,29,5240.0
34,3,2,29,5115.0
24,3,2,29,6889.0
14,3,2,29,7294.0
64,2,2,29,7565.0
54,2,2,29,7326.0
44,2,2,29,6408.0
34,2,2,29,6701.0
24,2,2,29,6503.0
14,2,2,29,7363.0
64,1,2,29,10608.0
54,1,2,29,10802.0
44,1,2,29,10797.0
34,1,2,29,10904.0
24,1,2,29,10185.0
14,1,2,29,10255.0
64,3,1,29,5019.0
54,3,1,29,5963.0
44,3,1,29,5215.0
34,3,1,29,5873.0
24,3,1,29,5051.0
14,3,1,29,5297.0
64,2,1,29,7056.0
54,2,1,29,6470.0
44,2,1,29,6491.0
34,2,1,29,6556.0
24,2,1,29,6427.0
14,2,1,29,6501.0
64,1,1,29,11169.0
54,1,1,29,10223.0
44,1,1,29,10805.0
34,1,1,29,10829.0
24,1,1,29,10463.0
14,1,1,29,10519.0
64,3,16,28,7692.0
54,3,16,28,7508.0
44,3,16,28,7464.0
34,3,16,28,6966.0
24,3,16,28,7780.0
14,3,16,28,7692.0
64,2,16,28,9146.0
54,2,16,28,9509.0
44,2,16,28,9120.0
34,2,16,28,9423.0
24,2,16,28,9424.0
14,2,16,28,9250.0
64,1,16,28,13434.0
54,1,16,28,14043.0
44,1,16,28,14435.0
34,1,16,28,14786.0
24,1,16,28,13787.0
14,1,16,28,13805.0
64,3,15,28,8253.0
54,3,15,28,7813.0
44,3,15,28,7661.0
34,3,15,28,6936.0
24,3,15,28,6960.0
14,3,15,28,7160.0
64,2,15,28,9040.0
54,2,15,28,8999.0
44,2,15,28,8769.0
34,2,15,28,9105.0
24,2,15,28,9360.0
14,2,15,28,8998.0
64,1,15,28,13508.0
54,1,15,28,13483.0
44,1,15,28,13609.0
34,1,15,28,14189.0
24,1,15,28,13417.0
14,1,15,28,12862.0
64,3,14,28,7142.0
54,3,14,28,8423.0
44,3,14,28,7808.0
34,3,14,28,6991.0
24,3,14,28,6836.0
14,3,14,28,6730.0
64,2,14,28,8412.0
54,2,14,28,8819.0
44,2,14,28,9327.0
34,2,14,28,8593.0
24,2,14,28,7984.0
14,2,14,28,11090.0
14,2,14,28,8571.0
54,1,14,28,13443.0
44,1,14,28,13548.0
34,1,14,28,13778.0
24,1,14,28,13605.0
14,1,14,28,13000.0
64,3,13,28,6525.0
54,3,13,28,7224.0
44,3,13,28,6890.0
34,3,13,28,6401.0
24,3,13,28,6894.0
14,3,13,28,6705.0
64,2,13,28,8798.0
54,2,13,28,8602.0
44,2,13,28,8404.0
34,2,13,28,8703.0
24,2,13,28,8102.0
14,2,13,28,8281.0
64,1,13,28,13498.0
54,1,13,28,12969.0
44,1,13,28,13060.0
34,1,13,28,12919.0
24,1,13,28,13305.0
14,1,13,28,12975.0
64,3,12,28,6658.0
54,3,12,28,6727.0
44,3,12,28,6724.0
34,3,12,28,8250.0
24,3,12,28,6376.0
14,3,12,28,6979.0
64,2,12,28,8300.0
54,2,12,28,7896.0
44,2,12,28,8584.0
34,2,12,28,8376.0
24,2,12,28,7932.0
14,2,12,28,7998.0
64,1,12,28,13135.0
54,1,12,28,13661.0
44,1,12,28,13112.0
34,1,12,28,12717.0
24,1,12,28,12788.0
14,1,12,28,13150.0
64,3,11,28,6583.0
54,3,11,28,7050.0
44,3,11,28,7034.0
34,3,11,28,6878.0
24,3,11,28,7310.0
14,3,11,28,7125.0
64,2,11,28,8192.0
54,2,11,28,8294.0
44,2,11,28,8284.0
34,2,11,28,8557.0
24,2,11,28,8845.0
14,2,11,28,8376.0
64,1,11,28,12763.0
54,1,11,28,12870.0
44,1,11,28,13382.0
34,1,11,28,13124.0
24,1,11,28,12887.0
14,1,11,28,13024.0
64,3,10,28,6716.0
54,3,10,28,6583.0
44,3,10,28,6094.0
34,3,10,28,6709.0
24,3,10,28,7075.0
14,3,10,28,6979.0
64,2,10,28,8490.0
54,2,10,28,8368.0
44,2,10,28,8194.0
34,2,10,28,8611.0
24,2,10,28,8006.0
14,2,10,28,8407.0
64,1,10,28,12013.0
54,1,10,28,12618.0
44,1,10,28,12253.0
34,1,10,28,12106.0
24,1,10,28,12842.0
14,1,10,28,13163.0
64,3,9,28,6791.0
54,3,9,28,6570.0
44,3,9,28,6461.0
34,3,9,28,5926.0
24,3,9,28,6634.0
14,3,9,28,5861.0
64,2,9,28,7981.0
54,2,9,28,8945.0
44,2,9,28,8320.0
34,2,9,28,8546.0
24,2,9,28,8718.0
14,2,9,28,8347.0
64,1,9,28,12110.0
54,1,9,28,12930.0
44,1,9,28,12596.0
34,1,9,28,12809.0
24,1,9,28,12813.0
14,1,9,28,12651.0
64,3,8,28,6989.0
54,3,8,28,6565.0
44,3,8,28,6718.0
34,3,8,28,7295.0
34,3,8,28,6560.0
14,3,8,28,6089.0
64,2,8,28,7443.0
54,2,8,28,7782.0
44,2,8,28,7983.0
34,2,8,28,8621.0
24,2,8,28,7837.0
14,2,8,28,7649.0
64,1,8,28,11994.0
54,1,8,28,11917.0
44,1,8,28,11914.0
34,1,8,28,12776.0
24,1,8,28,12283.0
14,1,8,28,12086.0
64,3,7,28,5991.0
54,3,7,28,5697.0
44,3,7,28,5865.0
34,3,7,28,6190.0
24,3,7,28,5864.0
14,3,7,28,5905.0
64,2,7,28,8136.0
54,2,7,28,7602.0
44,2,7,28,7435.0
34,2,7,28,8452.0
24,2,7,28,8028.0
14,2,7,28,7703.0
64,1,7,28,12016.0
54,1,7,28,12081.0
44,1,7,28,12573.0
34,1,7,28,12322.0
24,1,7,28,11756.0
14,1,7,28,12166.0
64,3,6,28,5500.0
54,3,6,28,7553.0
44,3,6,28,6484.0
34,3,6,28,5893.0
24,3,6,28,6521.0
14,3,6,28,6155.0
64,2,6,28,7088.0
54,2,6,28,7421.0
44,2,6,28,6958.0
34,2,6,28,7382.0
24,2,6,28,7951.0
14,2,6,28,7333.0
64,1,6,28,11427.0
54,1,6,28,11469.0
44,1,6,28,11260.0
34,1,6,28,11460.0
24,1,6,28,11872.0
14,1,6,28,11635.0
64,3,5,28,6176.0
54,3,5,28,5620.0
44,3,5,28,6446.0
34,3,5,28,5736.0
24,3,5,28,6131.0
14,3,5,28,5804.0
64,2,5,28,7465.0
54,2,5,28,7638.0
44,2,5,28,7864.0
34,2,5,28,7435.0
24,2,5,28,7101.0
14,2,5,28,7757.0
64,1,5,28,11537.0
54,1,5,28,11576.0
44,1,5,28,12881.0
34,1,5,28,11864.0
24,1,5,28,12128.0
14,1,5,28,11676.0
64,3,4,28,5899.0
54,3,4,28,7237.0
44,3,4,28,6286.0
34,3,4,28,6694.0
24,3,4,28,6446.0
14,3,4,28,7161.0
64,2,4,28,7719.0
54,2,4,28,7220.0
44,2,4,28,7311.0
34,2,4,28,7064.0
24,2,4,28,6645.0
14,2,4,28,7204.0
64,1,4,28,11664.0
54,1,4,28,11428.0
44,1,4,28,12672.0
34,1,4,28,10930.0
24,1,4,28,11021.0
14,1,4,28,13135.0
64,3,3,28,8895.0
54,3,3,28,6345.0
44,3,3,28,6369.0
34,3,3,28,6269.0
24,3,3,28,7355.0
14,3,3,28,8506.0
64,2,3,28,7632.0
54,2,3,28,7601.0
44,2,3,28,7270.0
34,2,3,28,7721.0
24,2,3,28,7882.0
14,2,3,28,7698.0
64,1,3,28,11197.0
54,1,3,28,11448.0
54,1,3,28,11914.0
34,1,3,28,11714.0
24,1,3,28,11317.0
14,1,3,28,11221.0
64,3,2,28,8094.0
54,3,2,28,6867.0
44,3,2,28,7618.0
34,3,2,28,7139.0
24,3,2,28,6114.0
14,3,2,28,5414.0
64,2,2,28,9151.0
54,2,2,28,7454.0
44,2,2,28,7740.0
34,2,2,28,6852.0
24,2,2,28,7712.0
14,2,2,28,7540.0
64,1,2,28,11087.0
54,1,2,28,11756.0
44,1,2,28,11471.0
34,1,2,28,11147.0
24,1,2,28,11411.0
14,1,2,28,11929.0
64,3,1,28,7480.0
54,3,1,28,6802.0
44,3,1,28,7234.0
34,3,1,28,6042.0
24,3,1,28,6548.0
14,3,1,28,6590.0
64,2,1,28,7938.0
54,2,1,28,7229.0
44,2,1,28,8637.0
34,2,1,28,7583.0
24,2,1,28,7422.0
14,2,1,28,6933.0
64,1,1,28,11919.0
54,1,1,28,10529.0
44,1,1,28,11865.0
34,1,1,28,12944.0
24,1,1,28,11258.0
14,1,1,28,11428.0
64,3,16,27,8405.0
54,3,16,27,9181.0
44,3,16,27,8240.0
34,3,16,27,7637.0
24,3,16,27,7952.0
14,3,16,27,8286.0
64,2,16,27,9713.0
54,2,16,27,9249.0
44,2,16,27,10140.0
34,2,16,27,10322.0
24,2,16,27,8849.0
14,2,16,27,8386.0
64,1,16,27,13973.0
54,1,16,27,14484.0
44,1,16,27,13828.0
34,1,16,27,14360.0
24,1,16,27,13438.0
14,1,16,27,13426.0
64,3,15,27,7409.0
54,3,15,27,8517.0
44,3,15,27,7840.0
34,3,15,27,7149.0
24,3,15,27,7986.0
14,3,15,27,6984.0
64,2,15,27,8854.0
54,2,15,27,8861.0
44,2,15,27,8492.0
34,2,15,27,8952.0
24,2,15,27,8657.0
14,2,15,27,8522.0
64,1,15,27,13689.0
54,1,15,27,14060.0
44,1,15,27,13679.0
34,1,15,27,13556.0
24,1,15,27,13327.0
14,1,15,27,13442.0
64,3,14,27,9088.0
54,3,14,27,7952.0
44,3,14,27,7628.0
34,3,14,27,6972.0
24,3,14,27,6477.0
14,3,14,27,7465.0
64,2,14,27,8619.0
54,2,14,27,8902.0
44,2,14,27,9941.0
34,2,14,27,9106.0
24,2,14,27,8424.0
14,2,14,27,8362.0
64,1,14,27,14373.0
54,1,14,27,13733.0
44,1,14,27,13433.0
34,1,14,27,13876.0
24,1,14,27,13380.0
14,1,14,27,13317.0
64,3,13,27,7689.0
54,3,13,27,7386.0
44,3,13,27,6807.0
34,3,13,27,6920.0
24,3,13,27,7508.0
14,3,13,27,8610.0
14,3,13,27,6833.0
54,2,13,27,8877.0
44,2,13,27,8889.0
34,2,13,27,8889.0
24,2,13,27,8100.0
14,2,13,27,8854.0
64,1,13,27,13053.0
54,1,13,27,13026.0
44,1,13,27,13315.0
34,1,13,27,13087.0
24,1,13,27,12915.0
14,1,13,27,13033.0
64,3,12,27,6964.0
54,3,12,27,7383.0
44,3,12,27,6847.0
34,3,12,27,6728.0
24,3,12,27,6674.0
14,3,12,27,7104.0
64,2,12,27,8496.0
54,2,12,27,8338.0
44,2,12,27,8025.0
34,2,12,27,8106.0
24,2,12,27,8288.0
14,2,12,27,8841.0
64,1,12,27,13036.0
54,1,12,27,12909.0
44,1,12,27,13752.0
34,1,12,27,13006.0
24,1,12,27,13002.0
14,1,12,27,13535.0
64,3,11,27,7303.0
54,3,11,27,6891.0
44,3,11,27,6980.0
34,3,11,27,7131.0
24,3,11,27,6170.0
14,3,11,27,6443.0
64,2,11,27,8041.0
54,2,11,27,8665.0
44,2,11,27,8133.0
34,2,11,27,8237.0
24,2,11,27,8139.0
14,2,11,27,8237.0
64,1,11,27,13225.0
54,1,11,27,12761.0
44,1,11,27,13023.0
34,1,11,27,12808.0
24,1,11,27,13173.0
14,1,11,27,13516.0
64,3,10,27,6492.0
54,3,10,27,7107.0
44,3,10,27,6798.0
34,3,10,27,7501.0
24,3,10,27,6723.0
14,3,10,27,7112.0
64,2,10,27,7972.0
54,2,10,27,8647.0
44,2,10,27,8849.0
34,2,10,27,7840.0
24,2,10,27,8047.0
14,2,10,27,8307.0
64,1,10,27,13258.0
54,1,10,27,12782.0
44,1,10,27,13028.0
34,1,10,27,12772.0
24,1,10,27,13388.0
14,1,10,27,13185.0
64,3,9,27,6234.0
54,3,9,27,6445.0
44,3,9,27,7229.0
34,3,9,27,6370.0
24,3,9,27,6605.0
14,3,9,27,6362.0
64,2,9,27,8173.0
54,2,9,27,8173.0
44,2,9,27,8219.0
34,2,9,27,8388.0
24,2,9,27,7690.0
14,2,9,27,8033.0
64,1,9,27,12673.0
54,1,9,27,12662.0
44,1,9,27,13281.0
34,1,9,27,13030.0
24,1,9,27,12412.0
14,1,9,27,12534.0
64,3,8,27,6357.0
54,3,8,27,6298.0
44,3,8,27,6922.0
34,3,8,27,6012.0
24,3,8,27,7096.0
14,3,8,27,6273.0
64,2,8,27,7797.0
54,2,8,27,8096.0
44,2,8,27,7653.0
34,2,8,27,8034.0
24,2,8,27,7612.0
14,2,8,27,7745.0
64,1,8,27,12351.0
54,1,8,27,12021.0
44,1,8,27,12383.0
34,1,8,27,12784.0
34,1,8,27,11756.0
14,1,8,27,11779.0
64,3,7,27,5765.0
54,3,7,27,6763.0
44,3,7,27,5857.0
34,3,7,27,6011.0
24,3,7,27,6422.0
14,3,7,27,7903.0
64,2,7,27,7245.0
54,2,7,27,8052.0
44,2,7,27,7715.0
34,2,7,27,7462.0
24,2,7,27,7411.0
14,2,7,27,7583.0
64,1,7,27,12771.0
54,1,7,27,11839.0
44,1,7,27,12796.0
34,1,7,27,12370.0
24,1,7,27,11856.0
14,1,7,27,11872.0
64,3,6,27,5633.0
54,3,6,27,5960.0
44,3,6,27,6103.0
34,3,6,27,6169.0
24,3,6,27,6405.0
14,3,6,27,5640.0
64,2,6,27,6855.0
54,2,6,27,7675.0
44,2,6,27,7173.0
34,2,6,27,7482.0
24,2,6,27,7566.0
14,2,6,27,7078.0
64,1,6,27,11572.0
54,1,6,27,11583.0
44,1,6,27,11392.0
34,1,6,27,11579.0
24,1,6,27,12070.0
14,1,6,27,12358.0
64,3,5,27,6770.0
54,3,5,27,6383.0
44,3,5,27,6323.0
34,3,5,27,6507.0
24,3,5,27,5796.0
14,3,5,27,5817.0
64,2,5,27,6835.0
54,2,5,27,7824.0
44,2,5,27,7614.0
34,2,5,27,7601.0
24,2,5,27,7921.0
14,2,5,27,6995.0
64,1,5,27,11143.0
54,1,5,27,11383.0
44,1,5,27,11192.0
34,1,5,27,11323.0
24,1,5,27,11838.0
14,1,5,27,11774.0
64,3,4,27,5727.0
54,3,4,27,5632.0
44,3,4,27,5560.0
34,3,4,27,6488.0
24,3,4,27,6200.0
14,3,4,27,6479.0
64,2,4,27,6884.0
54,2,4,27,7918.0
44,2,4,27,7337.0
34,2,4,27,7715.0
24,2,4,27,7535.0
14,2,4,27,7473.0
64,1,4,27,11360.0
54,1,4,27,11222.0
44,1,4,27,10892.0
34,1,4,27,11139.0
24,1,4,27,11285.0
14,1,4,27,12143.0
64,3,3,27,7606.0
54,3,3,27,5611.0
44,3,3,27,5786.0
34,3,3,27,5512.0
24,3,3,27,6551.0
14,3,3,27,5918.0
64,2,3,27,7016.0
54,2,3,27,6303.0
44,2,3,27,7088.0
34,2,3,27,7735.0
24,2,3,27,7565.0
14,2,3,27,7317.0
64,1,3,27,10829.0
54,1,3,27,10982.0
44,1,3,27,11066.0
34,1,3,27,11488.0
24,1,3,27,11988.0
14,1,3,27,11136.0
64,3,2,27,5919.0
54,3,2,27,6682.0
44,3,2,27,5879.0
34,3,2,27,5908.0
24,3,2,27,5844.0
14,3,2,27,6354.0
64,2,2,27,6640.0
54,2,2,27,6529.0
54,2,2,27,8185.0
34,2,2,27,7459.0
24,2,2,27,6888.0
14,2,2,27,7676.0
64,1,2,27,11500.0
54,1,2,27,11363.0
44,1,2,27,11357.0
34,1,2,27,11503.0
24,1,2,27,10938.0
14,1,2,27,11021.0
64,3,1,27,6413.0
54,3,1,27,5497.0
44,3,1,27,6692.0
34,3,1,27,6369.0
24,3,1,27,6039.0
14,3,1,27,6508.0
64,2,1,27,7500.0
54,2,1,27,7232.0
44,2,1,27,7616.0
34,2,1,27,8089.0
24,2,1,27,6893.0
14,2,1,27,6783.0
64,1,1,27,11236.0
54,1,1,27,11245.0
44,1,1,27,11164.0
34,1,1,27,11314.0
24,1,1,27,11054.0
14,1,1,27,11592.0
64,3,16,26,8309.0
54,3,16,26,7867.0
44,3,16,26,8197.0
34,3,16,26,7880.0
24,3,16,26,7875.0
14,3,16,26,7803.0
64,2,16,26,9155.0
54,2,16,26,9229.0
44,2,16,26,9285.0
34,2,16,26,8661.0
24,2,16,26,8925.0
14,2,16,26,9112.0
64,1,16,26,13909.0
54,1,16,26,14135.0
44,1,16,26,14021.0
34,1,16,26,13819.0
24,1,16,26,15659.0
14,1,16,26,14223.0
64,3,15,26,8063.0
54,3,15,26,7638.0
44,3,15,26,8025.0
34,3,15,26,7418.0
24,3,15,26,7070.0
14,3,15,26,7283.0
64,2,15,26,9023.0
54,2,15,26,9217.0
44,2,15,26,9558.0
34,2,15,26,9683.0
24,2,15,26,10272.0
14,2,15,26,10538.0
64,1,15,26,13682.0
54,1,15,26,14040.0
44,1,15,26,14008.0
34,1,15,26,14304.0
24,1,15,26,13731.0
14,1,15,26,13471.0
64,3,14,26,7655.0
54,3,14,26,9236.0
44,3,14,26,7178.0
34,3,14,26,7105.0
24,3,14,26,6886.0
14,3,14,26,7025.0
64,2,14,26,8724.0
54,2,14,26,9108.0
44,2,14,26,8589.0
34,2,14,26,9646.0
24,2,14,26,9293.0
14,2,14,26,8971.0
64,1,14,26,13685.0
54,1,14,26,13602.0
44,1,14,26,13259.0
34,1,14,26,13809.0
24,1,14,26,13546.0
14,1,14,26,14329.0
64,3,13,26,6815.0
54,3,13,26,7375.0
44,3,13,26,6808.0
34,3,13,26,7135.0
24,3,13,26,7050.0
14,3,13,26,7134.0
64,2,13,26,8752.0
54,2,13,26,8999.0
44,2,13,26,9083.0
34,2,13,26,9086.0
24,2,13,26,8422.0
14,2,13,26,8534.0
64,1,13,26,13374.0
54,1,13,26,13280.0
44,1,13,26,13564.0
34,1,13,26,13287.0
24,1,13,26,13672.0
14,1,13,26,13732.0
14,1,13,26,13392.0
54,3,12,26,6924.0
44,3,12,26,7026.0
34,3,12,26,6958.0
24,3,12,26,6962.0
14,3,12,26,7052.0
64,2,12,26,8585.0
54,2,12,26,9491.0
44,2,12,26,8614.0
34,2,12,26,8502.0
24,2,12,26,8334.0
14,2,12,26,8081.0
64,1,12,26,13391.0
54,1,12,26,13266.0
44,1,12,26,13647.0
34,1,12,26,13071.0
24,1,12,26,12974.0
14,1,12,26,13216.0
64,3,11,26,6688.0
54,3,11,26,6991.0
44,3,11,26,6731.0
34,3,11,26,6498.0
24,3,11,26,6932.0
14,3,11,26,6324.0
64,2,11,26,8388.0
54,2,11,26,9172.0
44,2,11,26,8043.0
34,2,11,26,8298.0
24,2,11,26,8147.0
14,2,11,26,8165.0
64,1,11,26,12948.0
54,1,11,26,13002.0
44,1,11,26,13052.0
34,1,11,26,13955.0
24,1,11,26,13234.0
14,1,11,26,13275.0
64,3,10,26,6763.0
54,3,10,26,6961.0
44,3,10,26,6498.0
34,3,10,26,7186.0
24,3,10,26,6633.0
14,3,10,26,6650.0
64,2,10,26,8008.0
54,2,10,26,8148.0
44,2,10,26,7977.0
34,2,10,26,8246.0
24,2,10,26,8265.0
14,2,10,26,8254.0
64,1,10,26,12719.0
54,1,10,26,12668.0
44,1,10,26,12630.0
34,1,10,26,12638.0
24,1,10,26,12765.0
14,1,10,26,12921.0
64,3,9,26,6296.0
54,3,9,26,6533.0
44,3,9,26,6413.0
34,3,9,26,6426.0
24,3,9,26,6853.0
14,3,9,26,6176.0
64,2,9,26,7847.0
54,2,9,26,8677.0
44,2,9,26,7853.0
34,2,9,26,7891.0
24,2,9,26,7825.0
14,2,9,26,8003.0
64,1,9,26,12934.0
54,1,9,26,12476.0
44,1,9,26,12268.0
34,1,9,26,12636.0
24,1,9,26,12502.0
14,1,9,26,13002.0
64,3,8,26,6392.0
54,3,8,26,6505.0
44,3,8,26,6587.0
34,3,8,26,6302.0
24,3,8,26,6359.0
14,3,8,26,5832.0
64,2,8,26,7583.0
54,2,8,26,7726.0
44,2,8,26,7845.0
34,2,8,26,8084.0
24,2,8,26,7695.0
14,2,8,26,7518.0
64,1,8,26,12353.0
54,1,8,26,12400.0
44,1,8,26,12335.0
34,1,8,26,11931.0
24,1,8,26,12549.0
14,1,8,26,12550.0
64,3,7,26,7636.0
54,3,7,26,6766.0
44,3,7,26,6574.0
34,3,7,26,6361.0
24,3,7,26,6242.0
14,3,7,26,7257.0
64,2,7,26,7812.0
54,2,7,26,7858.0
44,2,7,26,7522.0
34,2,7,26,8077.0
34,2,7,26,7379.0
14,2,7,26,7677.0
64,1,7,26,11788.0
54,1,7,26,11901.0
44,1,7,26,12033.0
34,1,7,26,12021.0
24,1,7,26,12242.0
14,1,7,26,12219.0
64,3,6,26,6001.0
54,3,6,26,5662.0
44,3,6,26,5750.0
34,3,6,26,5719.0
24,3,6,26,5610.0
14,3,6,26,6234.0
64,2,6,26,7704.0
54,2,6,26,7842.0
44,2,6,26,8306.0
34,2,6,26,7586.0
24,2,6,26,7896.0
14,2,6,26,7951.0
64,1,6,26,11481.0
54,1,6,26,11418.0
44,1,6,26,12508.0
34,1,6,26,12030.0
24,1,6,26,11974.0
14,1,6,26,12107.0
64,3,5,26,6085.0
54,3,5,26,5885.0
44,3,5,26,5685.0
34,3,5,26,5841.0
24,3,5,26,5920.0
14,3,5,26,5862.0
64,2,5,26,7380.0
54,2,5,26,6802.0
44,2,5,26,7171.0
34,2,5,26,7255.0
24,2,5,26,6941.0
14,2,5,26,7197.0
64,1,5,26,11465.0
54,1,5,26,11683.0
44,1,5,26,11276.0
34,1,5,26,11728.0
24,1,5,26,12017.0
14,1,5,26,11636.0
64,3,4,26,5726.0
54,3,4,26,6369.0
44,3,4,26,5687.0
34,3,4,26,5871.0
24,3,4,26,5839.0
14,3,4,26,6314.0
64,2,4,26,7449.0
54,2,4,26,7002.0
44,2,4,26,6544.0
34,2,4,26,7012.0
24,2,4,26,7105.0
14,2,4,26,7253.0
64,1,4,26,11527.0
54,1,4,26,11058.0
44,1,4,26,11133.0
34,1,4,26,11171.0
24,1,4,26,11208.0
14,1,4,26,11641.0
64,3,3,26,5542.0
54,3,3,26,5797.0
44,3,3,26,5705.0
34,3,3,26,5250.0
24,3,3,26,5946.0
14,3,3,26,6719.0
64,2,3,26,7378.0
54,2,3,26,7293.0
44,2,3,26,7398.0
34,2,3,26,7416.0
24,2,3,26,6660.0
14,2,3,26,6945.0
64,1,3,26,10969.0
54,1,3,26,10984.0
44,1,3,26,10773.0
34,1,3,26,11138.0
24,1,3,26,11300.0
14,1,3,26,12207.0
64,3,2,26,7050.0
54,3,2,26,6106.0
44,3,2,26,5899.0
34,3,2,26,6082.0
24,3,2,26,7349.0
14,3,2,26,6521.0
64,2,2,26,6682.0
54,2,2,26,6509.0
44,2,2,26,6993.0
34,2,2,26,7378.0
24,2,2,26,7411.0
14,2,2,26,6871.0
64,1,2,26,11066.0
54,1,2,26,11007.0
44,1,2,26,10731.0
34,1,2,26,10691.0
24,1,2,26,11027.0
14,1,2,26,11240.0
64,3,1,26,7746.0
54,3,1,26,7890.0
54,3,1,26,6265.0
34,3,1,26,6224.0
24,3,1,26,6445.0
14,3,1,26,5857.0
64,2,1,26,7282.0
54,2,1,26,7029.0
44,2,1,26,7534.0
34,2,1,26,7165.0
24,2,1,26,8074.0
14,2,1,26,7686.0
64,1,1,26,10962.0
54,1,1,26,11245.0
44,1,1,26,11055.0
34,1,1,26,10662.0
24,1,1,26,11108.0
14,1,1,26,11344.0
64,3,16,25,8537.0
54,3,16,25,8328.0
44,3,16,25,7730.0
34,3,16,25,7697.0
24,3,16,25,8181.0
14,3,16,25,7013.0
64,2,16,25,9196.0
54,2,16,25,9328.0
44,2,16,25,9713.0
34,2,16,25,9282.0
24,2,16,25,9441.0
14,2,16,25,8966.0
64,1,16,25,13979.0
54,1,16,25,14214.0
44,1,16,25,14113.0
34,1,16,25,14639.0
24,1,16,25,14296.0
14,1,16,25,13563.0
64,3,15,25,7665.0
54,3,15,25,7559.0
44,3,15,25,7934.0
34,3,15,25,7218.0
24,3,15,25,7445.0
14,3,15,25,7283.0
64,2,15,25,9470.0
54,2,15,25,9749.0
44,2,15,25,9895.0
34,2,15,25,9631.0
24,2,15,25,8785.0
14,2,15,25,9192.0
64,1,15,25,13791.0
54,1,15,25,13954.0
44,1,15,25,14336.0
34,1,15,25,13887.0
24,1,15,25,14057.0
14,1,15,25,14202.0
64,3,14,25,7610.0
54,3,14,25,7610.0
44,3,14,25,7232.0
34,3,14,25,7584.0
24,3,14,25,7140.0
14,3,14,25,7655.0
64,2,14,25,9186.0
54,2,14,25,10170.0
44,2,14,25,9914.0
34,2,14,25,9914.0
24,2,14,25,9892.0
14,2,14,25,9519.0
64,1,14,25,13728.0
54,1,14,25,13855.0
44,1,14,25,13518.0
34,1,14,25,13992.0
24,1,14,25,13525.0
14,1,14,25,13453.0
64,3,13,25,7275.0
54,3,13,25,7372.0
44,3,13,25,6940.0
34,3,13,25,7369.0
24,3,13,25,6729.0
14,3,13,25,7343.0
64,2,13,25,9703.0
54,2,13,25,9300.0
44,2,13,25,9066.0
34,2,13,25,10541.0
24,2,13,25,9024.0
14,2,13,25,9539.0
64,1,13,25,14071.0
54,1,13,25,13568.0
44,1,13,25,13393.0
34,1,13,25,14339.0
24,1,13,25,14789.0
14,1,13,25,15073.0
64,3,12,25,7542.0
54,3,12,25,8090.0
44,3,12,25,7471.0
34,3,12,25,7180.0
24,3,12,25,7721.0
14,3,12,25,7247.0
64,2,12,25,9045.0
54,2,12,25,8815.0
44,2,12,25,9022.0
34,2,12,25,9009.0
24,2,12,25,9906.0
14,2,12,25,8712.0
14,2,12,25,10014.0
54,1,12,25,13745.0
44,1,12,25,13577.0
34,1,12,25,14375.0
24,1,12,25,13982.0
14,1,12,25,13606.0
64,3,11,25,6879.0
54,3,11,25,8045.0
44,3,11,25,7164.0
34,3,11,25,8173.0
24,3,11,25,7942.0
14,3,11,25,8205.0
64,2,11,25,8346.0
54,2,11,25,8602.0
44,2,11,25,9358.0
34,2,11,25,9120.0
24,2,11,25,9196.0
14,2,11,25,8898.0
64,1,11,25,14622.0
54,1,11,25,13612.0
44,1,11,25,13499.0
34,1,11,25,13207.0
24,1,11,25,13709.0
14,1,11,25,13353.0
64,3,10,25,7952.0
54,3,10,25,7167.0
44,3,10,25,7051.0
34,3,10,25,7054.0
24,3,10,25,7152.0
14,3,10,25,7398.0
64,2,10,25,8427.0
54,2,10,25,8932.0
44,2,10,25,8533.0
34,2,10,25,8172.0
24,2,10,25,7968.0
14,2,10,25,8259.0
64,1,10,25,13573.0
54,1,10,25,12876.0
44,1,10,25,12869.0
34,1,10,25,13225.0
24,1,10,25,13451.0
14,1,10,25,13219.0
64,3,9,25,6928.0
54,3,9,25,6973.0
44,3,9,25,6895.0
34,3,9,25,7229.0
